participant_id,access_code,participant_created_at,current_step,completed,latin_square_sequence,condition_code,condition_order,conversation_within_condition,condition_questionnaire_json,session_id,conversation_order,assignment_status,topic_id,variation_id,topic_preference,model_size,model_name,personality_context_enabled,style_name,speaker,text,timestamp,word_count,token_count,is_question,topic_similarity,prev_similarity,windowed_similarity,novelty,coherence,windowed_coherence,topic_consistency,session_novelty,turn_balance,token_balance,question_rate,engagement_score
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,D,6,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 3, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Confused"", ""Bored"", ""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-16T19:56:20"", ""condition_code"": ""D"", ""condition_order"": 6, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",0d063138-8970-49e5-aeeb-f7c630a979c4,11,complete,T7,A,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,yes tell what do you compare? is there anything specific you aim to buy?,2026-09-16T19:47:16,14,18,1,0.6613,0.5154,0.5154,0.4846,0.5089,0.5324,0.5322,0.4911,1.0,0.8375,0.1667,0.5089
P-A4880A1CE2,P-CLNH-WDD7,2026-09-14T13:35:08,done,1,4,G,6,1,"{""engagement"": 5, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-17T12:19:41"", ""condition_code"": ""G"", ""condition_order"": 6, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",384534aa-02c3-4f7d-b40c-c6c327ea5936,11,complete,T5,D,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,you can relax and listen music,2026-09-17T12:13:11,6,8,0,0.5584,0.4709,0.4709,0.5291,0.5095,0.5161,0.5697,0.4905,1.0,0.4444,0.0,0.4934
P-2DB0DA1D0E,P-KAN3-MNHZ,2026-09-14T13:35:08,done,1,5,H,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-18T08:06:22"", ""condition_code"": ""H"", ""condition_order"": 6, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",b81e9ed7-4f31-4ace-9c64-b69d1a70cc94,11,complete,T2,B,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,how about finding it online or looking at the menu and try googling it to see also pictures,2026-09-18T08:00:33,18,23,1,0.5223,0.5276,0.5276,0.4724,0.5372,0.5511,0.5458,0.4628,1.0,0.8788,0.3333,0.5402
P-624C8AC269,P-VXNG-HLB4,2026-09-14T13:35:08,done,1,6,A,6,1,"{""engagement"": 2, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 2, ""topic_consistency"": 4, ""willingness_continue"": 3, ""overall_satisfaction"": 4, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-18T14:32:40"", ""condition_code"": ""A"", ""condition_order"": 6, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",23cc4e14-f65c-4b43-a0d0-bd23fc9a915c,11,complete,T7,A,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,what are you looking at,2026-09-18T14:28:16,5,6,1,0.6825,0.6461,0.6461,0.3539,0.5493,0.554,0.5063,0.4507,1.0,0.6296,0.0833,0.494
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,C,6,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-19T18:17:00"", ""condition_code"": ""C"", ""condition_order"": 6, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",6909eca8-1cfb-4b45-999f-58f6f6c0bf8e,11,complete,T4,A,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,im here,2026-09-19T18:12:44,2,3,0,0.4789,0.6179,0.6179,0.3821,0.5353,0.537,0.5182,0.4647,1.0,0.45,0.0,0.4831
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,E,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T09:31:41"", ""condition_code"": ""E"", ""condition_order"": 6, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",d66d2043-b814-42d6-a917-c9abe69fb72f,11,complete,T4,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,oh you tell me. i'm always in a hurry i'm on pilot mode cannot function properly hahah,2026-09-20T09:22:09,17,22,0,0.5294,0.5708,0.5708,0.4292,0.5239,0.579,0.5484,0.4761,1.0,0.8322,0.1667,0.5145
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,F,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-20T12:22:01"", ""condition_code"": ""F"", ""condition_order"": 6, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",463daf07-f190-44ac-ba19-9fa7dc808f32,11,complete,T1,D,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,"for me go with the branded ones.. it's better to be sure for quality contorl that approved the product, no?",2026-09-20T12:11:25,20,26,1,0.4936,0.6388,0.6388,0.3612,0.5968,0.6123,0.544,0.4032,1.0,0.9558,0.0833,0.5082
P-41FE7B6C8E,P-WCXH-KSUZ,2026-09-14T13:35:08,done,1,7,B,6,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Engaged"", ""Comfortable"", ""Neutral""], ""comments"": """", ""submitted_at"": ""2026-09-20T12:51:54"", ""condition_code"": ""B"", ""condition_order"": 6, ""latin_square_sequence"": 7, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",904a173b-57ee-418f-ae55-10b660c5eabb,11,complete,T6,C,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,pasta?,2026-09-20T12:44:48,1,1,1,0.485,0.6056,0.6056,0.3944,0.5576,0.576,0.4815,0.4424,1.0,0.3333,0.3333,0.5261
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,A,6,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 1, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-14T14:34:47"", ""condition_code"": ""A"", ""condition_order"": 6, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",11fccb7d-fc4c-4d22-bfd8-5cf5ed18a76c,11,complete,T7,D,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,id rather go with the one with the better reviews tbh,2026-09-14T14:26:21,11,14,0,0.5168,0.5146,0.5004,0.4854,0.5261,0.5934,0.5543,0.4739,1.0,0.4857,0.25,0.5287
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,E,6,1,"{""engagement"": 5, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T08:14:51"", ""condition_code"": ""E"", ""condition_order"": 6, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3f640723-3176-4654-8ab5-82a2a2302b65,11,complete,T5,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,im just gonna lounge on the couch for a bit. i need a break from everything,2026-09-15T08:05:06,16,21,0,0.5865,0.5062,0.5854,0.4938,0.5574,0.5923,0.548,0.4426,1.0,0.3223,0.0,0.4927
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,C,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Curious""], ""comments"": """", ""submitted_at"": ""2026-09-15T08:02:53"", ""condition_code"": ""C"", ""condition_order"": 6, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",cc8a0eab-f211-4e74-82bd-ff6eca8334f7,11,complete,T5,B,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,tbh i’d go for a frozen one. easier. 😂,2026-09-15T07:58:05,9,12,0,0.5094,0.5195,0.507,0.4805,0.552,0.565,0.532,0.448,1.0,0.8354,0.1667,0.5132
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,G,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:45:24"", ""condition_code"": ""G"", ""condition_order"": 6, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",92b9933e-1a47-46e9-84d4-3a940255b0c8,11,complete,T7,A,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,thinking about just doing snacks and drinks so i dont have to cook a full meal,2026-09-15T10:40:05,16,21,0,0.5418,0.535,0.5779,0.465,0.5639,0.5905,0.5372,0.4361,1.0,0.6842,0.0833,0.5032
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,D,6,1,"{""engagement"": 2, ""naturalness"": 3, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 2, ""willingness_continue"": 3, ""overall_satisfaction"": 2, ""emotions"": [""Confused"", ""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-15T15:16:32"", ""condition_code"": ""D"", ""condition_order"": 6, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",5f83373e-246f-4864-a894-198699c4c38c,11,complete,T6,D,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,id rather they sent the missing one tbh,2026-09-15T15:11:44,8,10,0,0.5691,0.5093,0.508,0.4907,0.5682,0.5822,0.5358,0.4318,1.0,0.6792,0.3333,0.5408
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,F,6,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 5, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T20:03:12"", ""condition_code"": ""F"", ""condition_order"": 6, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",2e7f012c-50fd-4d49-bdab-6620411b721f,11,complete,T5,B,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,skin care sounds nice but i usually just want to rot in bed with a burger lol,2026-09-15T19:55:54,17,22,0,0.5414,0.6125,0.6867,0.3875,0.5504,0.5909,0.55,0.4496,1.0,0.8151,0.0,0.4925
P-6742519DE7,P-6Y9D-MNAV,2026-09-14T13:35:08,done,1,5,H,6,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T17:21:59"", ""condition_code"": ""H"", ""condition_order"": 6, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",3cc10850-f5c8-4d2e-9214-aa63265ae14f,11,complete,T4,A,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,i usually just grab a granola bar bc i hate rushing through a meal,2026-09-15T17:16:36,14,18,0,0.5891,0.4578,0.5748,0.5422,0.5673,0.6034,0.5298,0.4327,1.0,0.4959,0.0,0.4892
P-4CD2E82E33,P-PY2F-PB3D,2026-09-14T13:35:08,done,1,7,B,6,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-16T10:46:44"", ""condition_code"": ""B"", ""condition_order"": 6, ""latin_square_sequence"": 7, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",e4d6c7a3-c304-4020-a659-a97b7d909108,11,complete,T2,C,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,food definitely. lebanese food. tbh i’ve never tried it,2026-09-16T07:25:28,9,12,0,0.5501,0.6266,0.5712,0.3734,0.5433,0.5613,0.4983,0.4567,1.0,0.4177,0.3333,0.5289
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,D,6,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 3, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Confused"", ""Bored"", ""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-16T19:56:20"", ""condition_code"": ""D"", ""condition_order"": 6, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",0d063138-8970-49e5-aeeb-f7c630a979c4,11,complete,T7,A,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,id rather buy the blue ones tbh. they look nicer,2026-09-16T19:47:17,10,13,0,0.4459,0.5054,0.5234,0.4946,0.5089,0.5324,0.5322,0.4911,1.0,0.8375,0.1667,0.5089
P-A4880A1CE2,P-CLNH-WDD7,2026-09-14T13:35:08,done,1,4,G,6,1,"{""engagement"": 5, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-17T12:19:41"", ""condition_code"": ""G"", ""condition_order"": 6, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",384534aa-02c3-4f7d-b40c-c6c327ea5936,11,complete,T5,D,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,i usually go for a long nap instead bc it helps me reset more,2026-09-17T12:13:11,14,18,0,0.5851,0.5035,0.5706,0.4965,0.5095,0.5161,0.5697,0.4905,1.0,0.4444,0.0,0.4934
P-2DB0DA1D0E,P-KAN3-MNHZ,2026-09-14T13:35:08,done,1,5,H,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-18T08:06:22"", ""condition_code"": ""H"", ""condition_order"": 6, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",b81e9ed7-4f31-4ace-9c64-b69d1a70cc94,11,complete,T2,B,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,id rather just pick sth that sounds good tbh. any recommendations?,2026-09-18T08:00:34,11,14,1,0.4686,0.5144,0.485,0.4856,0.5372,0.5511,0.5458,0.4628,1.0,0.8788,0.3333,0.5402
P-624C8AC269,P-VXNG-HLB4,2026-09-14T13:35:08,done,1,6,A,6,1,"{""engagement"": 2, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 2, ""topic_consistency"": 4, ""willingness_continue"": 3, ""overall_satisfaction"": 4, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-18T14:32:40"", ""condition_code"": ""A"", ""condition_order"": 6, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",23cc4e14-f65c-4b43-a0d0-bd23fc9a915c,11,complete,T7,A,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,mostly plates and napkins tbh. 😂,2026-09-18T14:28:17,6,8,0,0.4821,0.4805,0.4641,0.5195,0.5493,0.554,0.5063,0.4507,1.0,0.6296,0.0833,0.494
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,C,6,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-19T18:17:00"", ""condition_code"": ""C"", ""condition_order"": 6, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",6909eca8-1cfb-4b45-999f-58f6f6c0bf8e,11,complete,T4,A,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,the one with the quicker shipping seems better tbh,2026-09-19T18:12:45,9,12,0,0.4705,0.4899,0.4821,0.5101,0.5353,0.537,0.5182,0.4647,1.0,0.45,0.0,0.4831
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,E,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T09:31:41"", ""condition_code"": ""E"", ""condition_order"": 6, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",d66d2043-b814-42d6-a917-c9abe69fb72f,11,complete,T4,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,haha i get that. i usually just grab a granola bar and run out the door,2026-09-20T09:22:15,16,21,0,0.5927,0.5049,0.5134,0.4951,0.5239,0.579,0.5484,0.4761,1.0,0.8322,0.1667,0.5145
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,F,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-20T12:22:01"", ""condition_code"": ""F"", ""condition_order"": 6, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",463daf07-f190-44ac-ba19-9fa7dc808f32,11,complete,T1,D,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,i get that but the store brand lentils usually taste the same to me lol,2026-09-20T12:11:26,15,20,0,0.4924,0.6624,0.7108,0.3376,0.5968,0.6123,0.544,0.4032,1.0,0.9558,0.0833,0.5082
P-41FE7B6C8E,P-WCXH-KSUZ,2026-09-14T13:35:08,done,1,7,B,6,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Engaged"", ""Comfortable"", ""Neutral""], ""comments"": """", ""submitted_at"": ""2026-09-20T12:51:54"", ""condition_code"": ""B"", ""condition_order"": 6, ""latin_square_sequence"": 7, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",904a173b-57ee-418f-ae55-10b660c5eabb,11,complete,T6,C,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,tbh i usually go for carbonara. 😊,2026-09-20T12:44:50,7,9,0,0.4055,0.4871,0.4613,0.5129,0.5576,0.576,0.4815,0.4424,1.0,0.3333,0.3333,0.5261
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,A,6,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 1, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-14T14:34:47"", ""condition_code"": ""A"", ""condition_order"": 6, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",11fccb7d-fc4c-4d22-bfd8-5cf5ed18a76c,11,complete,T7,D,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,shop for clothes?,2026-09-14T14:26:46,3,4,1,0.5846,0.5186,0.7453,0.4814,0.5261,0.5934,0.5543,0.4739,1.0,0.4857,0.25,0.5287
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,E,6,1,"{""engagement"": 5, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T08:14:51"", ""condition_code"": ""E"", ""condition_order"": 6, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3f640723-3176-4654-8ab5-82a2a2302b65,11,complete,T5,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,wacht a serie to netflix to relax,2026-09-15T08:05:37,7,9,0,0.5606,0.57,0.6657,0.43,0.5574,0.5923,0.548,0.4426,1.0,0.3223,0.0,0.4927
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,C,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Curious""], ""comments"": """", ""submitted_at"": ""2026-09-15T08:02:53"", ""condition_code"": ""C"", ""condition_order"": 6, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",cc8a0eab-f211-4e74-82bd-ff6eca8334f7,11,complete,T5,B,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,hahah straight from the freezer after a long exam it will go straight to the heart,2026-09-15T07:58:47,16,21,0,0.5078,0.5709,0.6231,0.4291,0.552,0.565,0.532,0.448,1.0,0.8354,0.1667,0.5132
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,G,6,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:45:24"", ""condition_code"": ""G"", ""condition_order"": 6, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",92b9933e-1a47-46e9-84d4-3a940255b0c8,11,complete,T7,A,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,yes for sure so you'll be full of energy to hang out with friends,2026-09-15T10:40:38,14,18,0,0.5678,0.624,0.6221,0.376,0.5639,0.5905,0.5372,0.4361,1.0,0.6842,0.0833,0.5032
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,D,6,1,"{""engagement"": 2, ""naturalness"": 3, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 2, ""willingness_continue"": 3, ""overall_satisfaction"": 2, ""emotions"": [""Confused"", ""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-15T15:16:32"", ""condition_code"": ""D"", ""condition_order"": 6, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",5f83373e-246f-4864-a894-198699c4c38c,11,complete,T6,D,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,what missing?,2026-09-15T15:11:59,2,3,1,0.5787,0.6216,0.5871,0.3784,0.5682,0.5822,0.5358,0.4318,1.0,0.6792,0.3333,0.5408
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,F,6,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 5, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T20:03:12"", ""condition_code"": ""F"", ""condition_order"": 6, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",2e7f012c-50fd-4d49-bdab-6620411b721f,11,complete,T5,B,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,dont forget about the fries and find sth calm and relaxing to watch while scrolling on the phone,2026-09-15T19:56:48,18,23,0,0.5023,0.5429,0.6015,0.4571,0.5504,0.5909,0.55,0.4496,1.0,0.8151,0.0,0.4925
