session_id,participant_id,conversation_order,condition_code,condition_order,conversation_within_condition,latin_square_sequence,created_at,updated_at,topic_id,variation_id,topic_prompt,topic_preference,style_name,model_size,model_name,personality_context_enabled,status
d892663d-ecbb-46b8-85a2-1304b03343c6,P-A4880A1CE2,7,F,4,1,4,2026-09-16T20:18:59,2026-09-17T08:15:10,T1,D,"You are at a supermarket in Greece, choosing lentils. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
5ffa90f1-a64b-4731-b1c6-4ebaad54559f,P-A4880A1CE2,8,F,4,2,4,2026-09-16T20:18:59,2026-09-17T08:20:07,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
eac04792-d7d7-4dff-b737-bf5df42f6123,P-A4880A1CE2,9,B,5,1,4,2026-09-16T20:18:59,2026-09-17T12:07:20,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
5f0fa3b3-db30-4759-9eb3-d1961af3f2b1,P-A4880A1CE2,10,B,5,2,4,2026-09-16T20:18:59,2026-09-17T12:12:15,T1,D,"You are at a supermarket in Greece, choosing lentils. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
384534aa-02c3-4f7d-b40c-c6c327ea5936,P-A4880A1CE2,11,G,6,1,4,2026-09-16T20:18:59,2026-09-17T12:15:48,T5,D,"After a stressful week, you have a quiet afternoon to yourself. What do you usually do?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
5a3b2b6e-2e4b-4d94-82a0-b31c7611dfb5,P-A4880A1CE2,12,G,6,2,4,2026-09-16T20:18:59,2026-09-17T12:19:27,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
7d6db4a4-3c83-4f79-98cb-cbe5a6a19a44,P-A4880A1CE2,13,A,7,1,4,2026-09-16T20:18:59,2026-09-17T12:23:07,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
3f5efd1d-ed1d-43a2-8078-6b4f3fb60445,P-A4880A1CE2,14,A,7,2,4,2026-09-16T20:18:59,2026-09-17T12:26:08,T1,D,"You are at a supermarket in Greece, choosing lentils. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
35a5e9f4-981d-4a63-b53e-cfa0d699cfe1,P-A4880A1CE2,15,H,8,1,4,2026-09-16T20:18:59,2026-09-17T12:31:03,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
58250eb1-7cc9-48ec-8d51-9e155b11151d,P-A4880A1CE2,16,H,8,2,4,2026-09-16T20:18:59,2026-09-17T12:34:43,T5,D,"After a stressful week, you have a quiet afternoon to yourself. What do you usually do?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
e6a855aa-7796-47e0-945e-0231f7379169,P-C6EF7782E8,1,A,1,1,1,2026-09-16T11:49:54,2026-09-16T11:54:14,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
21829a0c-5ecf-4ba5-81b0-84dbb839c406,P-C6EF7782E8,2,A,1,2,1,2026-09-16T11:49:54,2026-09-16T11:58:22,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
fc4f041e-b086-475c-9d5f-b4f16b01bebb,P-C6EF7782E8,3,B,2,1,1,2026-09-16T11:49:54,2026-09-16T12:02:28,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
abe209dd-9e81-4fd9-b77c-cdbe3e6718c0,P-C6EF7782E8,4,B,2,2,1,2026-09-16T11:49:54,2026-09-16T19:02:52,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
97295551-33e1-494b-b619-a9495dda11c7,P-C6EF7782E8,5,H,3,1,1,2026-09-16T11:49:54,2026-09-16T19:05:58,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
3bc96e5d-c34b-4b60-940d-0277ec63c483,P-C6EF7782E8,6,H,3,2,1,2026-09-16T11:49:54,2026-09-16T19:09:21,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
90d5ef03-ec17-4842-8f3d-5db71b3b7e81,P-C6EF7782E8,7,C,4,1,1,2026-09-16T11:49:54,2026-09-16T19:14:37,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
04065ea3-23fd-404b-8649-d8f64f2466e4,P-C6EF7782E8,8,C,4,2,1,2026-09-16T11:49:54,2026-09-16T19:37:08,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
32ab8aaa-a0e0-4e95-9da8-bf2be567ee63,P-C6EF7782E8,9,G,5,1,1,2026-09-16T11:49:54,2026-09-16T19:41:38,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
b26ce9df-efe3-4ead-b8ae-af3a7b75f48f,P-C6EF7782E8,10,G,5,2,1,2026-09-16T11:49:54,2026-09-16T19:46:32,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
0d063138-8970-49e5-aeeb-f7c630a979c4,P-C6EF7782E8,11,D,6,1,1,2026-09-16T11:49:54,2026-09-16T19:53:26,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
d55ca028-d0fb-41bd-952c-4ec226d8c932,P-C6EF7782E8,12,D,6,2,1,2026-09-16T11:49:54,2026-09-16T19:55:56,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
9a02fd15-fe01-4e7f-9476-9453c6651a07,P-C6EF7782E8,13,F,7,1,1,2026-09-16T11:49:54,2026-09-16T20:02:00,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
b914f870-e4c4-4b3e-a162-da6f020c0993,P-C6EF7782E8,14,F,7,2,1,2026-09-16T11:49:54,2026-09-16T20:05:34,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
3e1215dc-ba1d-45dc-ad1c-adeb348bc7ec,P-C6EF7782E8,15,E,8,1,1,2026-09-16T11:49:54,2026-09-16T20:10:21,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
f353ca11-9515-46d4-bfd0-a0bc63b03ebe,P-C6EF7782E8,16,E,8,2,1,2026-09-16T11:49:54,2026-09-16T20:13:45,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
625a8df3-8400-4df2-a18c-6451dc28d414,P-E83994D768,1,B,1,1,2,2026-09-15T07:14:28,2026-09-15T07:18:10,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
db07a3e8-537c-47e2-95ae-8706e593a609,P-E83994D768,2,B,1,2,2,2026-09-15T07:14:28,2026-09-15T07:23:03,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
63ca9bf2-8129-450e-95c8-e8f8640b72e3,P-E83994D768,3,C,2,1,2,2026-09-15T07:14:28,2026-09-15T07:26:20,T2,B,"A friend suggests ordering Chinese food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
db0e5579-7424-47da-9732-cf6210b63dd2,P-E83994D768,4,C,2,2,2,2026-09-15T07:14:28,2026-09-15T07:29:22,T2,A,"A friend suggests ordering Thai food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
7c88fce9-adce-4aa0-86ea-0e5bd730f155,P-E83994D768,5,A,3,1,2,2026-09-15T07:14:28,2026-09-15T07:46:07,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
19d88ee3-4ac0-419b-b80b-bbc67bcf9f59,P-E83994D768,6,A,3,2,2,2026-09-15T07:14:28,2026-09-15T07:49:35,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
4a560c49-879c-40d8-92a9-d0121eb8a525,P-E83994D768,7,D,4,1,2,2026-09-15T07:14:28,2026-09-15T07:53:54,T2,A,"A friend suggests ordering Thai food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
64ea6231-9b0a-4fb7-a959-f5f274ff35b4,P-E83994D768,8,D,4,2,2,2026-09-15T07:14:28,2026-09-15T07:57:02,T2,B,"A friend suggests ordering Chinese food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
8bccacd5-29f3-4e7f-a123-24754ea8fe8b,P-E83994D768,9,H,5,1,2,2026-09-15T07:14:28,2026-09-15T08:01:06,T2,A,"A friend suggests ordering Thai food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
4cf006f5-a4f7-44ad-9577-9baf1403df75,P-E83994D768,10,H,5,2,2,2026-09-15T07:14:28,2026-09-15T08:04:32,T2,B,"A friend suggests ordering Chinese food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
3f640723-3176-4654-8ab5-82a2a2302b65,P-E83994D768,11,E,6,1,2,2026-09-15T07:14:28,2026-09-15T08:10:08,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
56af9664-8a1b-4584-82ff-3c9818e72c81,P-E83994D768,12,E,6,2,2,2026-09-15T07:14:28,2026-09-15T08:14:32,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
2d7df9a2-8b2f-4c53-b9c2-f6b2d653b9f8,P-E83994D768,13,G,7,1,2,2026-09-15T07:14:28,2026-09-15T08:18:45,T2,A,"A friend suggests ordering Thai food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
0a509036-bca0-43b8-a67d-c0713e8c4de1,P-E83994D768,14,G,7,2,2,2026-09-15T07:14:28,2026-09-15T08:21:31,T2,B,"A friend suggests ordering Chinese food, but you are not familiar with the cuisine. How do you respond during the conversation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
99cf078e-a979-4c7f-af9c-15f19b326aed,P-E83994D768,15,F,8,1,2,2026-09-15T07:14:28,2026-09-15T08:26:47,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
c5472e5e-c6b9-4561-9bb4-6708f624939f,P-E83994D768,16,F,8,2,2,2026-09-15T07:14:28,2026-09-15T08:29:49,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
6f3b5e60-b304-4220-9899-20b0ded39255,P-EAA9A620E2,1,H,1,1,8,2026-09-15T07:17:31,2026-09-15T07:20:21,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
598ed132-9be0-43f4-8e6e-34fdd5df50e5,P-EAA9A620E2,2,H,1,2,8,2026-09-15T07:17:31,2026-09-15T07:23:53,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
70711db8-3df0-4bea-adda-9f62d30fd46c,P-EAA9A620E2,3,A,2,1,8,2026-09-15T07:17:31,2026-09-15T07:27:46,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
35ccae95-7c32-46f2-a20f-575f8de21cd8,P-EAA9A620E2,4,A,2,2,8,2026-09-15T07:17:31,2026-09-15T07:30:27,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
a7f36feb-2582-49c6-90ab-39ad9e1f99ec,P-EAA9A620E2,5,G,3,1,8,2026-09-15T07:17:31,2026-09-15T07:35:22,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
a618d45e-cc43-4e72-884b-10e39cff9236,P-EAA9A620E2,6,G,3,2,8,2026-09-15T07:17:31,2026-09-15T07:39:23,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
a09667b0-7080-41c5-97f2-fd7b262f2207,P-EAA9A620E2,7,B,4,1,8,2026-09-15T07:17:31,2026-09-15T07:48:05,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
c7c227c9-e8f1-43a6-8523-d7a04e2047f4,P-EAA9A620E2,8,B,4,2,8,2026-09-15T07:17:31,2026-09-15T07:51:06,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
e94c2542-320d-4105-9e20-feed7c615f52,P-EAA9A620E2,9,F,5,1,8,2026-09-15T07:17:31,2026-09-15T07:54:09,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
5b82a4e9-55a0-42f4-9c6e-396d7b15985e,P-EAA9A620E2,10,F,5,2,8,2026-09-15T07:17:31,2026-09-15T07:57:28,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
cc8a0eab-f211-4e74-82bd-ff6eca8334f7,P-EAA9A620E2,11,C,6,1,8,2026-09-15T07:17:31,2026-09-15T08:00:38,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
38c83192-54f9-49a2-abf1-3da6585ea7e3,P-EAA9A620E2,12,C,6,2,8,2026-09-15T07:17:31,2026-09-15T08:02:39,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
d960c850-c058-4f71-b62e-52152adca27e,P-EAA9A620E2,13,E,7,1,8,2026-09-15T07:17:31,2026-09-15T08:06:38,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
ef0f49a4-9aaf-4882-ba4b-480382324fec,P-EAA9A620E2,14,E,7,2,8,2026-09-15T07:17:31,2026-09-15T08:11:54,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
0b32af5d-3a3f-454d-a5d9-ac823f3b408d,P-EAA9A620E2,15,D,8,1,8,2026-09-15T07:17:31,2026-09-15T08:55:38,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097,P-EAA9A620E2,16,D,8,2,8,2026-09-15T07:17:31,2026-09-15T09:21:19,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
27f7a938-d24f-4a30-85c1-c187c3938199,P-FB0E050FB9,1,F,1,1,6,2026-09-14T13:45:13,2026-09-14T13:49:14,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
523eade3-b0ff-422f-b7b9-ce1819526ab2,P-FB0E050FB9,2,F,1,2,6,2026-09-14T13:45:13,2026-09-14T13:52:29,T7,D,You are hosting friends for an evening of games and conversation. How do you plan the gathering?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
b16124aa-b8be-4fa5-b25c-9b2908ffa7e5,P-FB0E050FB9,3,G,2,1,6,2026-09-14T13:45:13,2026-09-14T13:57:21,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
4496c586-964d-4b84-83f6-213cdde3aa4a,P-FB0E050FB9,4,G,2,2,6,2026-09-14T13:45:13,2026-09-14T14:01:07,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
e5c6ef80-1415-433a-aa2a-bbee8af31115,P-FB0E050FB9,5,E,3,1,6,2026-09-14T13:45:13,2026-09-14T14:05:34,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
7b504fc6-de4d-4dde-9b5f-1ea68305d5ad,P-FB0E050FB9,6,E,3,2,6,2026-09-14T13:45:13,2026-09-14T14:09:46,T7,D,You are hosting friends for an evening of games and conversation. How do you plan the gathering?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
b5fd0a33-4c23-4e12-a6f4-c85d58265b6c,P-FB0E050FB9,7,H,4,1,6,2026-09-14T13:45:13,2026-09-14T14:14:30,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
9e46aafb-c72d-4fa7-8535-097a2a39785a,P-FB0E050FB9,8,H,4,2,6,2026-09-14T13:45:13,2026-09-14T14:18:12,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
1228302a-1aea-4c92-bfb7-7d3be34ec87c,P-FB0E050FB9,9,D,5,1,6,2026-09-14T13:45:13,2026-09-14T14:22:09,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
8b1946f9-afa0-4eab-a94d-3e57bdc33a9c,P-FB0E050FB9,10,D,5,2,6,2026-09-14T13:45:13,2026-09-14T14:25:30,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
11fccb7d-fc4c-4d22-bfd8-5cf5ed18a76c,P-FB0E050FB9,11,A,6,1,6,2026-09-14T13:45:13,2026-09-14T14:30:28,T7,D,You are hosting friends for an evening of games and conversation. How do you plan the gathering?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
102a4379-3100-42eb-a56a-34160dcd3891,P-FB0E050FB9,12,A,6,2,6,2026-09-14T13:45:13,2026-09-14T14:34:11,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
d89466c3-2426-49c2-8237-000921df2cba,P-FB0E050FB9,13,C,7,1,6,2026-09-14T13:45:13,2026-09-14T14:37:27,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
97f45085-0598-44f3-bd78-f95e9a7fb1cb,P-FB0E050FB9,14,C,7,2,6,2026-09-14T13:45:13,2026-09-14T14:40:29,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
3abb7580-b3da-4149-82eb-e03c4e3a2e78,P-FB0E050FB9,15,B,8,1,6,2026-09-14T13:45:13,2026-09-14T14:43:49,T7,D,You are hosting friends for an evening of games and conversation. How do you plan the gathering?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
3888a4ac-30bf-4804-98d4-5dd2450e35d8,P-FB0E050FB9,16,B,8,2,6,2026-09-14T13:45:13,2026-09-14T14:47:08,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
